"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","Covid-19 Colombia, actualizacin INS. Comparativa da anterior.
- Total Diagnsticos: 8613 (+ 640)
- Por Ciudad:
Bo https://t.co/U72HKlaOXD",FALSE,0,NA,2020-05-05 23:50:02,TRUE,NA,"1257819876577722368",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">TwitterStream_JG</a>","javiergalvis",0,FALSE,FALSE,NA,NA
"79","         ..         ..   https://t.co/y2al5fhZgO",FALSE,0,NA,2020-05-05 23:49:53,TRUE,NA,"1257819837453262849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haitham95707078",0,FALSE,FALSE,NA,NA
"80","Se contina en la bsqueda de nuevos casos de #Covid_19 
#EscudoBolivarianoAntiimperialista https://t.co/gOuYKbTDRY",FALSE,0,NA,2020-05-05 23:49:49,FALSE,NA,"1257819823326797825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darwingmeneses",2,FALSE,FALSE,NA,NA
"81","Tienes que saber mas sobre #virus para saber si #coronavirus o #COVID19 #Covid_19 es real.  Entrevista al virlogo https://t.co/esmiqevW4W",FALSE,0,NA,2020-05-05 23:49:48,TRUE,NA,"1257819817907642369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProgresistasCO",0,FALSE,FALSE,NA,NA
"82","#05may Delcy Rodrguez inform 06 nuevo de #Covid_19 

4 Nueva Esparta
2 Bolvar

para un total de 367 distribuid https://t.co/ozSF3qtmoM",FALSE,0,NA,2020-05-05 23:49:42,TRUE,NA,"1257819791538229248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","irwing_28",0,FALSE,FALSE,NA,NA
"83","Hola, el informe epidemiolgico #Covid_19 de hoy est disponible donde siempre 

https://t.co/IkMSdDmYII

@ximenaguilera @MunitaJose",FALSE,5,NA,2020-05-05 23:49:33,FALSE,NA,"1257819757098807296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafaaraos",4,FALSE,FALSE,NA,NA
"84","""Truth""

#cbus #CD1025 #covid_19 #viptilrip #randsanity #JimmyKimmelLiveFromHisHouse
#keepsmiling #laugh #thankyou https://t.co/VFDDwjdSD2",FALSE,3,NA,2020-05-05 23:49:30,TRUE,NA,"1257819741504274432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RADIORANDY",0,FALSE,FALSE,NA,NA
"85","#QudateEnCasa

Seamos solidarios.

Actuar con responsabilidad ante el #Covid_19 #COVID19mx es tarea de todos. I https://t.co/demgLsOPrD",FALSE,0,NA,2020-05-05 23:49:26,TRUE,NA,"1257819726325198848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Histeria_CDH",1,FALSE,FALSE,NA,NA
"86","Primera resea sobre el #coronavirus en la portada del @el_pais 21.01.2020! #COVID19 #Covid_19 https://t.co/YbQgCG1VEE",FALSE,0,NA,2020-05-05 23:49:21,FALSE,NA,"1257819706112819205",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_Neo23_",0,FALSE,FALSE,NA,NA
"87","En estos tiempos difciles la esperanza es algo que sin duda NO podemos perder. 
Estamos juntos en esto, no importa https://t.co/QJaUGkMo1e",FALSE,0,NA,2020-05-05 23:49:19,TRUE,NA,"1257819697011032064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PortiMxico1",0,FALSE,FALSE,NA,NA
"88","Healthcare should NEVER be privatized for corporate profit. Look at the tragedy taking place in LTC facilities &amp; th https://t.co/NSJl4H9TWx",FALSE,5,NA,2020-05-05 23:49:16,TRUE,NA,"1257819684256321536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brmf_rm",4,FALSE,FALSE,NA,NA
"89","Entre los casos de #Covid_19 este martes se encuentran 2 mujeres del estado #Bolvar, provenientes del estado brasi https://t.co/KK5jhlwwSR",FALSE,0,"IreneMSola",2020-05-05 23:49:12,TRUE,"1257819565758840832","1257819665386086402","141288816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IreneMSola",0,FALSE,FALSE,NA,NA
"90","Pablo Javier Blanco, periodista diario Clarn de Argentina: Las noticias falsas circulan un 70% ms que las notici https://t.co/X7ZrPzFpbb",FALSE,0,NA,2020-05-05 23:49:04,TRUE,NA,"1257819631752019970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wpatriciozapata",0,FALSE,FALSE,NA,NA
